Numărul de cărți este 10554

| Cartea | Pagini |
|    297 |     71 |
|    298 |    792 |
|    299 |   1210 |
|    300 |     76 |
|    301 |    267 |
|    302 |   1072 |
|    303 |    413 |
|    304 |    737 |
|    305 |    664 |
|    306 |   1230 |
|    307 |   1198 |
|    308 |   1314 |
|    309 |    739 |
|    310 |    978 |
|    311 |    439 |
|    312 |   1397 |
|    313 |    564 |
|    314 |    897 |
|    315 |    550 |
|    316 |    625 |
|    317 |    952 |
|    318 |    458 |
|    319 |   1108 |
|    320 |   1397 |
|    321 |    919 |
|    322 |   1344 |
|    323 |    385 |
|    324 |   1065 |
|    325 |    992 |
|    326 |    754 |
|    327 |   1210 |
|    328 |    557 |
|    329 |   1061 |
|    330 |    679 |
|    331 |    782 |
|    332 |    435 |
|    333 |    304 |
|    334 |   1238 |
|    335 |   1083 |
|    336 |   1371 |
|    337 |   1211 |
|    338 |    449 |
|    339 |   1066 |
|    340 |   1028 |
|    341 |   1224 |
|    342 |    351 |
|    343 |   1472 |
|    344 |    845 |
|    345 |    396 |
|    346 |   1348 |
|    347 |    801 |
|    348 |    345 |
|    349 |    826 |
|    350 |   1068 |
|    351 |    502 |
|    352 |    707 |
|    353 |   1029 |
|    354 |    260 |
|    355 |   1118 |
|    356 |    947 |
|    357 |    199 |
|    358 |    828 |
|    359 |    127 |
|    360 |    132 |
|    361 |    138 |
|    362 |    293 |
|    363 |    192 |
|    364 |   1394 |
|    365 |   1161 |
|    366 |   1469 |
|    367 |    220 |
|    368 |   1230 |
|    369 |    901 |
|    370 |     55 |
|    371 |    972 |
|    372 |    914 |
|    373 |    538 |
|    374 |    440 |
|    375 |    266 |
|    376 |     87 |
|    377 |    930 |
|    378 |    976 |
|    379 |    357 |
|    380 |   1076 |
|    381 |    653 |
|    382 |    534 |
|    383 |    843 |
|    384 |    702 |
|    385 |    168 |
|    386 |   1439 |
|    387 |    286 |
|    388 |    102 |
|    389 |     69 |
|    390 |   1010 |
|    391 |    162 |
|    392 |    767 |
|    393 |    699 |
|    394 |   1030 |
|    395 |    291 |
|    396 |   1226 |
|    397 |    432 |
|    398 |    872 |
|    399 |    452 |
|    400 |    944 |
|    401 |   1192 |
|    402 |   1371 |
|    403 |   1216 |
|    404 |    528 |
|    405 |   1004 |
|    406 |    692 |
|    407 |   1259 |
|    408 |    284 |
|    409 |   1155 |
|    410 |    459 |
|    411 |    959 |
|    412 |   1395 |
|    413 |   1162 |
|    414 |    547 |
|    415 |    990 |
|    416 |    310 |
|    417 |   1266 |
|    418 |    529 |
|    419 |   1060 |
|    420 |    554 |
|    421 |    940 |
|    422 |   1185 |
|    423 |    324 |
|    424 |   1197 |
|    425 |   1480 |
|    426 |     72 |
|    427 |   1380 |
|    428 |   1147 |
|    429 |    975 |
|    430 |    270 |
|    431 |   1054 |
|    432 |   1346 |
|    433 |   1254 |
|    434 |    483 |
|    435 |   1116 |
|    436 |   1192 |
|    437 |    919 |
|    438 |    291 |
|    439 |   1000 |
|    440 |    539 |
|    441 |    657 |
|    442 |   1391 |
|    443 |   1477 |
|    444 |    447 |
|    445 |    754 |
|    446 |   1316 |
|    447 |   1322 |
|    448 |    627 |
|    449 |    669 |
|    450 |     77 |
|    451 |   1329 |
|    452 |    667 |
|    453 |    667 |
|    454 |    732 |
|    455 |   1487 |
|    456 |    510 |
|    457 |    945 |
|    458 |   1149 |
|    459 |     54 |
|    460 |    897 |
|    461 |    379 |
|    462 |   1405 |
|    463 |    275 |
|    464 |    153 |
|    465 |    671 |
|    466 |    666 |
|    467 |    778 |
|    468 |    750 |
|    469 |    296 |
|    470 |   1061 |
|    471 |    231 |
|    472 |   1413 |
|    473 |   1007 |
|    474 |   1227 |
|    475 |   1441 |
|    476 |    744 |
|    477 |    171 |
|    478 |    419 |
|    479 |    633 |
|    480 |   1234 |
|    481 |   1426 |
|    482 |   1473 |
|    483 |    708 |
|    484 |    914 |
|    485 |    889 |
|    486 |    924 |
|    487 |   1237 |
|    488 |   1486 |
|    489 |   1348 |
|    490 |   1374 |
|    491 |   1343 |
|    492 |    920 |
|    493 |   1287 |
|    494 |    296 |
|    495 |    553 |
|    496 |   1298 |
|    497 |   1397 |
|    498 |    676 |
|    499 |   1263 |
|    500 |    824 |
|    501 |    467 |
|    502 |   1288 |
|    503 |    326 |
|    504 |    974 |
|    505 |   1339 |
|    506 |    711 |
|    507 |    900 |
|    508 |   1258 |
|    509 |   1382 |
|    510 |    142 |
|    511 |    223 |
|    512 |    834 |
|    513 |   1010 |
|    514 |    412 |
|    515 |    191 |
|    516 |    727 |
|    517 |   1322 |
|    518 |    560 |
|    519 |    630 |
|    520 |   1171 |
|    521 |    632 |
|    522 |   1079 |
|    523 |    938 |
|    524 |   1408 |
|    525 |     51 |
|    526 |    352 |
|    527 |    494 |
|    528 |   1495 |
|    529 |    447 |
|    530 |   1081 |
|    531 |    200 |
|    532 |    289 |
|    533 |   1376 |
|    534 |    910 |
|    535 |    548 |
|    536 |   1467 |
|    537 |    129 |
|    538 |   1498 |
|    539 |    407 |
|    540 |   1007 |
|    541 |   1395 |
|    542 |   1321 |
|    543 |   1192 |
|    544 |   1487 |
|    545 |    518 |
|    546 |    566 |
|    547 |    728 |
|    548 |     89 |
|    549 |    667 |
|    550 |    652 |
|    551 |    829 |
|    552 |   1045 |
|    553 |    634 |
|    554 |   1156 |
|    555 |   1184 |
|    556 |    576 |
|    557 |    545 |
|    558 |    837 |
|    559 |    320 |
|    560 |    212 |
|    561 |   1201 |
|    562 |     66 |
|    563 |    352 |
|    564 |   1012 |
|    565 |    711 |
|    566 |    353 |
|    567 |    791 |
|    568 |    513 |
|    569 |    815 |
|    570 |   1002 |
|    571 |   1093 |
|    572 |    416 |
|    573 |    364 |
|    574 |   1064 |
|    575 |    649 |
|    576 |    612 |
|    577 |    988 |
|    578 |    979 |
|    579 |    258 |
|    580 |    162 |
|    581 |    125 |
|    582 |   1414 |
|    583 |   1260 |
|    584 |    744 |
|    585 |   1338 |
|    586 |    976 |
|    587 |   1190 |
|    588 |    497 |
|    589 |    319 |
|    590 |   1390 |
|    591 |     87 |
|    592 |   1064 |
|    593 |   1351 |
|    594 |    457 |
|    595 |    700 |
|    596 |    454 |
|    597 |    184 |
|    598 |   1234 |
|    599 |   1144 |
|    600 |    263 |
|    601 |   1382 |
|    602 |    316 |
|    603 |   1064 |
|    604 |    832 |
|    605 |    665 |
|    606 |    720 |
|    607 |   1254 |
|    608 |    660 |
|    609 |    183 |
|    610 |    503 |
|    611 |   1267 |
|    612 |    508 |
|    613 |    173 |
|    614 |   1276 |
|    615 |    287 |
|    616 |   1113 |
|    617 |    296 |
|    618 |    550 |
|    619 |    118 |
|    620 |    818 |
|    621 |    950 |
|    622 |   1251 |
|    623 |    323 |
|    624 |    378 |
|    625 |    835 |
|    626 |    939 |
|    627 |    677 |
|    628 |   1332 |
|    629 |    475 |
|    630 |   1265 |
|    631 |    638 |
|    632 |   1143 |
|    633 |    651 |
|    634 |    385 |
|    635 |    278 |
|    636 |    774 |
|    637 |   1015 |
|    638 |    264 |
|    639 |    207 |
|    640 |    113 |
|    641 |    312 |
|    642 |   1460 |
|    643 |   1318 |
|    644 |   1271 |
|    645 |    693 |
|    646 |    691 |
|    647 |    227 |
|    648 |    415 |
|    649 |    547 |
|    650 |    728 |
|    651 |    603 |
|    652 |    995 |
|    653 |    373 |
|    654 |   1081 |
|    655 |   1338 |
|    656 |   1310 |
|    657 |    513 |
|    658 |    403 |
|    659 |    716 |
|    660 |    127 |
|    661 |    817 |
|    662 |    672 |
|    663 |    140 |
|    664 |    722 |
|    665 |   1176 |
|    666 |    448 |
|    667 |   1100 |
|    668 |   1477 |
|    669 |   1125 |
|    670 |    403 |
|    671 |    312 |
|    672 |    715 |
|    673 |   1341 |
|    674 |     69 |
|    675 |    518 |
|    676 |    777 |
|    677 |    981 |
|    678 |   1374 |
|    679 |    906 |
|    680 |    859 |
|    681 |   1120 |
|    682 |    334 |
|    683 |   1165 |
|    684 |    919 |
|    685 |   1151 |
|    686 |    552 |
|    687 |   1389 |
|    688 |    607 |
|    689 |    868 |
|    690 |   1331 |
|    691 |    165 |
|    692 |    313 |
|    693 |    792 |
|    694 |    903 |
|    695 |    173 |
|    696 |    352 |
|    697 |    317 |
|    698 |   1009 |
|    699 |    587 |
|    700 |    418 |
|    701 |   1462 |
|    702 |   1329 |
|    703 |    268 |
|    704 |    690 |
|    705 |   1193 |
|    706 |   1192 |
|    707 |    446 |
|    708 |    260 |
|    709 |   1418 |
|    710 |    774 |
|    711 |    657 |
|    712 |    935 |
|    713 |    328 |
|    714 |    943 |
|    715 |    465 |
|    716 |   1144 |
|    717 |    661 |
|    718 |    395 |
|    719 |    823 |
|    720 |    872 |
|    721 |    744 |
|    722 |    337 |
|    723 |    143 |
|    724 |   1199 |
|    725 |    120 |
|    726 |   1255 |
|    727 |   1091 |
|    728 |    718 |
|    729 |     96 |
|    730 |   1244 |
|    731 |   1274 |
|    732 |    978 |
|    733 |   1223 |
|    734 |    413 |
|    735 |    600 |
|    736 |     62 |
|    737 |    475 |
|    738 |   1270 |
|    739 |    144 |
|    740 |    203 |
|    741 |   1441 |
|    742 |    946 |
|    743 |    663 |
|    744 |    840 |
|    745 |    626 |
|    746 |    898 |
|    747 |    763 |
|    748 |    644 |
|    749 |    933 |
|    750 |    729 |
|    751 |    617 |
|    752 |    188 |
|    753 |    216 |
|    754 |   1385 |
|    755 |    409 |
|    756 |   1476 |
|    757 |   1249 |
|    758 |   1186 |
|    759 |    720 |
|    760 |   1394 |
|    761 |    687 |
|    762 |    457 |
|    763 |   1393 |
|    764 |   1480 |
|    765 |    576 |
|    766 |   1094 |
|    767 |    787 |
|    768 |    980 |
|    769 |    538 |
|    770 |    473 |
|    771 |   1360 |
|    772 |    953 |
|    773 |    264 |
|    774 |   1486 |
|    775 |   1431 |
|    776 |    608 |
|    777 |    996 |
|    778 |    727 |
|    779 |   1246 |
|    780 |    465 |
|    781 |   1009 |
|    782 |    522 |
|    783 |    167 |
|    784 |   1168 |
|    785 |    880 |
|    786 |   1123 |
|    787 |   1199 |
|    788 |   1057 |
|    789 |   1363 |
|    790 |    447 |
|    791 |   1169 |
|    792 |   1418 |
|    793 |    893 |
|    794 |    203 |
|    795 |   1277 |
|    796 |    528 |
|    797 |    912 |
|    798 |    923 |
|    799 |    806 |
|    800 |    106 |
|    801 |   1234 |
|    802 |    548 |
|    803 |    989 |
|    804 |     99 |
|    805 |    835 |
|    806 |    251 |
|    807 |   1320 |
|    808 |    493 |
|    809 |    966 |
|    810 |    300 |
|    811 |    853 |
|    812 |    792 |
|    813 |   1092 |
|    814 |    176 |
|    815 |    691 |
|    816 |   1047 |
|    817 |    814 |
|    818 |    885 |
|    819 |    731 |
|    820 |    636 |
|    821 |    305 |
|    822 |    178 |
|    823 |   1437 |
|    824 |   1484 |
|    825 |   1257 |
|    826 |     65 |
|    827 |   1442 |
|    828 |   1039 |
|    829 |   1393 |
|    830 |    113 |
|    831 |   1242 |
|    832 |    453 |
|    833 |   1386 |
|    834 |    578 |
|    835 |    537 |
|    836 |    637 |
|    837 |    524 |
|    838 |    531 |
|    839 |    694 |
|    840 |   1244 |
|    841 |    197 |
|    842 |   1223 |
|    843 |    399 |
|    844 |    625 |
|    845 |    196 |
|    846 |    896 |
|    847 |    355 |
|    848 |   1474 |
|    849 |   1085 |
|    850 |   1412 |
|    851 |     96 |
|    852 |   1378 |
|    853 |    424 |
|    854 |    481 |
|    855 |    791 |
|    856 |    507 |
|    857 |    198 |
|    858 |    625 |
|    859 |   1074 |
|    860 |    636 |
|    861 |    397 |
|    862 |    888 |
|    863 |   1412 |
|    864 |   1298 |
|    865 |    690 |
|    866 |   1396 |
|    867 |     82 |
|    868 |    506 |
|    869 |    370 |
|    870 |    565 |
|    871 |     81 |
|    872 |   1437 |
|    873 |    332 |
|    874 |    121 |
|    875 |    728 |
|    876 |    656 |
|    877 |    316 |
|    878 |   1012 |
|    879 |   1168 |
|    880 |    768 |
|    881 |    800 |
|    882 |   1288 |
|    883 |   1233 |
|    884 |    645 |
|    885 |     59 |
|    886 |    380 |
|    887 |    597 |
|    888 |    555 |
|    889 |    822 |
|    890 |    518 |
|    891 |    184 |
|    892 |    773 |
|    893 |    170 |
|    894 |    786 |
|    895 |    519 |
|    896 |   1271 |
|    897 |     61 |
|    898 |   1247 |
|    899 |    172 |
|    900 |    244 |
|    901 |   1202 |
|    902 |    477 |
|    903 |    351 |
|    904 |    125 |
|    905 |    899 |
|    906 |    606 |
|    907 |    284 |
|    908 |    183 |
|    909 |    395 |
|    910 |    785 |
|    911 |   1202 |
|    912 |     55 |
|    913 |   1051 |
|    914 |    368 |
|    915 |    141 |
|    916 |    440 |
|    917 |    566 |
|    918 |     55 |
|    919 |   1095 |
|    920 |    513 |
|    921 |    950 |
|    922 |    537 |
|    923 |   1121 |
|    924 |   1152 |
|    925 |    642 |
|    926 |   1037 |
|    927 |    272 |
|    928 |    754 |
|    929 |    560 |
|    930 |    865 |
|    931 |    912 |
|    932 |    593 |
|    933 |    375 |
|    934 |    333 |
|    935 |    640 |
|    936 |   1478 |
|    937 |    145 |
|    938 |   1322 |
|    939 |    380 |
|    940 |   1244 |
|    941 |   1486 |
|    942 |    421 |
|    943 |    589 |
|    944 |    403 |
|    945 |    119 |
|    946 |   1378 |
|    947 |    809 |
|    948 |   1131 |
|    949 |    931 |
|    950 |   1114 |
|    951 |   1177 |
|    952 |    439 |
|    953 |   1055 |
|    954 |   1373 |
|    955 |    995 |
|    956 |    347 |
|    957 |    932 |
|    958 |   1162 |
|    959 |    894 |
|    960 |    485 |
|    961 |    285 |
|    962 |   1232 |
|    963 |    170 |
|    964 |    111 |
|    965 |    804 |
|    966 |   1297 |
|    967 |    296 |
|    968 |    376 |
|    969 |   1188 |
|    970 |   1225 |
|    971 |   1293 |
|    972 |    414 |
|    973 |   1472 |
|    974 |   1415 |
|    975 |    321 |
|    976 |    449 |
|    977 |    648 |
|    978 |   1276 |
|    979 |    825 |
|    980 |    733 |
|    981 |   1471 |
|    982 |   1267 |
|    983 |    711 |
|    984 |    661 |
|    985 |   1032 |
|    986 |    556 |
|    987 |    813 |
|    988 |    223 |
|    989 |    301 |
|    990 |   1306 |
|    991 |    845 |
|    992 |   1029 |
|    993 |    457 |
|    994 |    189 |
|    995 |   1375 |
|    996 |    179 |
|    997 |    402 |
|    998 |    179 |
|    999 |    452 |
|   1000 |    267 |
|   1001 |    267 |
|   1002 |   1053 |
|   1003 |    318 |
|   1004 |    727 |
|   1005 |    829 |
|   1006 |    533 |
|   1007 |    164 |
|   1008 |    749 |
|   1009 |   1210 |
|   1010 |    132 |
|   1011 |     79 |
|   1012 |    569 |
|   1013 |    329 |
|   1014 |   1218 |
|   1015 |    190 |
|   1016 |   1226 |
|   1017 |    117 |
|   1018 |    119 |
|   1019 |    310 |
|   1020 |    383 |
|   1021 |    260 |
|   1022 |     92 |
|   1023 |    152 |
|   1024 |    979 |
|   1025 |     90 |
|   1026 |   1375 |
|   1027 |    478 |
|   1028 |    306 |
|   1029 |    214 |
|   1030 |    850 |
|   1031 |    209 |
|   1032 |    819 |
|   1033 |   1454 |
|   1034 |   1475 |
|   1035 |   1398 |
|   1036 |    623 |
|   1037 |   1358 |
|   1038 |    501 |
|   1039 |    986 |
|   1040 |    645 |
|   1041 |   1284 |
|   1042 |    691 |
|   1043 |    263 |
|   1044 |    473 |
|   1045 |    713 |
|   1046 |    838 |
|   1047 |    129 |
|   1048 |   1183 |
|   1049 |    715 |
|   1050 |   1306 |
|   1051 |     60 |
|   1052 |    185 |
|   1053 |    688 |
|   1054 |    801 |
|   1055 |   1173 |
|   1056 |   1174 |
|   1057 |   1204 |
|   1058 |    663 |
|   1059 |    601 |
|   1060 |   1438 |
|   1061 |   1197 |
|   1062 |    710 |
|   1063 |    739 |
|   1064 |   1226 |
|   1065 |    222 |
|   1066 |   1298 |
|   1067 |    157 |
|   1068 |    519 |
|   1069 |     76 |
|   1070 |   1043 |
|   1071 |    689 |
|   1072 |    245 |
|   1073 |   1010 |
|   1074 |    731 |
|   1075 |    820 |
|   1076 |   1076 |
|   1077 |    379 |
|   1078 |   1412 |
|   1079 |    772 |
|   1080 |   1337 |
|   1081 |    360 |
|   1082 |   1009 |
|   1083 |   1334 |
|   1084 |   1088 |
|   1085 |    105 |
|   1086 |    140 |
|   1087 |    400 |
|   1088 |    464 |
|   1089 |   1189 |
|   1090 |    855 |
|   1091 |    256 |
|   1092 |    443 |
|   1093 |    315 |
|   1094 |   1163 |
|   1095 |    122 |
|   1096 |   1280 |
|   1097 |   1294 |
|   1098 |    374 |
|   1099 |    731 |
|   1100 |   1057 |
|   1101 |    994 |
|   1102 |   1073 |
|   1103 |    348 |
|   1104 |    324 |
|   1105 |    509 |
|   1106 |    231 |
|   1107 |    142 |
|   1108 |   1445 |
|   1109 |   1172 |
|   1110 |    675 |
|   1111 |    682 |
|   1112 |    622 |
|   1113 |    182 |
|   1114 |   1252 |
|   1115 |   1283 |
|   1116 |   1224 |
|   1117 |   1334 |
|   1118 |    390 |
|   1119 |    776 |
|   1120 |   1463 |
|   1121 |   1389 |
|   1122 |    661 |
|   1123 |   1367 |
|   1124 |   1373 |
|   1125 |    706 |
|   1126 |    215 |
|   1127 |   1012 |
|   1128 |    952 |
|   1129 |    963 |
|   1130 |    663 |
|   1131 |     51 |
|   1132 |    492 |
|   1133 |    115 |
|   1134 |    957 |
|   1135 |    967 |
|   1136 |   1211 |
|   1137 |   1255 |
|   1138 |   1236 |
|   1139 |    314 |
|   1140 |    931 |
|   1141 |    574 |
|   1142 |    655 |
|   1143 |    215 |
|   1144 |    190 |
|   1145 |   1131 |
|   1146 |    350 |
|   1147 |   1097 |
|   1148 |   1397 |
|   1149 |    911 |
|   1150 |   1126 |
|   1151 |    219 |
|   1152 |   1113 |
|   1153 |    359 |
|   1154 |   1287 |
|   1155 |   1262 |
|   1156 |   1142 |
|   1157 |   1348 |
|   1158 |    108 |
|   1159 |    386 |
|   1160 |   1179 |
|   1161 |   1484 |
|   1162 |    191 |
|   1163 |    228 |
|   1164 |    233 |
|   1165 |   1176 |
|   1166 |   1479 |
|   1167 |   1305 |
|   1168 |     87 |
|   1169 |   1072 |
|   1170 |   1091 |
|   1171 |     50 |
|   1172 |    917 |
|   1173 |   1346 |
|   1174 |    162 |
|   1175 |   1443 |
|   1176 |   1227 |
|   1177 |    863 |
|   1178 |    602 |
|   1179 |   1494 |
|   1180 |    744 |
|   1181 |    843 |
|   1182 |   1415 |
|   1183 |    722 |
|   1184 |    744 |
|   1185 |    636 |
|   1186 |    399 |
|   1187 |   1385 |
|   1188 |   1475 |
|   1189 |    540 |
|   1190 |    133 |
|   1191 |   1143 |
|   1192 |    274 |
|   1193 |   1378 |
|   1194 |    688 |
|   1195 |   1286 |
|   1196 |   1144 |
|   1197 |    731 |
|   1198 |   1293 |
|   1199 |    981 |
|   1200 |   1434 |
|   1201 |   1417 |
|   1202 |    166 |
|   1203 |    131 |
|   1204 |    767 |
|   1205 |    280 |
|   1206 |   1401 |
|   1207 |   1014 |
|   1208 |    695 |
|   1209 |    228 |
|   1210 |   1180 |
|   1211 |   1412 |
|   1212 |   1063 |
|   1213 |    697 |
|   1214 |    119 |
|   1215 |    166 |
|   1216 |    484 |
|   1217 |     98 |
|   1218 |   1084 |
|   1219 |     56 |
|   1220 |   1225 |
|   1221 |   1274 |
|   1222 |   1500 |
|   1223 |    343 |
|   1224 |    209 |
|   1225 |    854 |
|   1226 |   1201 |
|   1227 |    715 |
|   1228 |   1451 |
|   1229 |   1284 |
|   1230 |    582 |
|   1231 |    994 |
|   1232 |    272 |
|   1233 |   1274 |
|   1234 |    929 |
|   1235 |    417 |
|   1236 |    702 |
|   1237 |    353 |
|   1238 |   1114 |
|   1239 |    937 |
|   1240 |    842 |
|   1241 |    542 |
|   1242 |   1266 |
|   1243 |   1301 |
|   1244 |    278 |
|   1245 |   1013 |
|   1246 |    224 |
|   1247 |   1151 |
|   1248 |   1413 |
|   1249 |    209 |
|   1250 |    488 |
|   1251 |    129 |
|   1252 |    377 |
|   1253 |    395 |
|   1254 |    770 |
|   1255 |   1260 |
|   1256 |    668 |
|   1257 |   1341 |
|   1258 |   1133 |
|   1259 |    145 |
|   1260 |    132 |
|   1261 |    593 |
|   1262 |    426 |
|   1263 |   1026 |
|   1264 |   1317 |
|   1265 |   1014 |
|   1266 |   1023 |
|   1267 |   1463 |
|   1268 |    380 |
|   1269 |    213 |
|   1270 |    618 |
|   1271 |   1053 |
|   1272 |    789 |
|   1273 |   1330 |
|   1274 |    485 |
|   1275 |   1143 |
|   1276 |     83 |
|   1277 |    874 |
|   1278 |    718 |
|   1279 |    580 |
|   1280 |   1414 |
|   1281 |    601 |
|   1282 |    903 |
|   1283 |    516 |
|   1284 |    601 |
|   1285 |   1239 |
|   1286 |   1473 |
|   1287 |    279 |
|   1288 |    517 |
|   1289 |    973 |
|   1290 |    199 |
|   1291 |    729 |
|   1292 |    614 |
|   1293 |    531 |
|   1294 |   1337 |
|   1295 |    882 |
|   1296 |    879 |
|   1297 |    279 |
|   1298 |    739 |
|   1299 |    701 |
|   1300 |   1244 |
|   1301 |    840 |
|   1302 |    196 |
|   1303 |    815 |
|   1304 |   1088 |
|   1305 |   1421 |
|   1306 |    362 |
|   1307 |    470 |
|   1308 |   1454 |
|   1309 |    682 |
|   1310 |    151 |
|   1311 |   1290 |
|   1312 |   1173 |
|   1313 |   1334 |
|   1314 |   1227 |
|   1315 |   1073 |
