Numărul de cărți este 3468

| Cartea | Pagini |
|    247 |    233 |
|    248 |    722 |
|    249 |    579 |
|    250 |    383 |
|    251 |    637 |
|    252 |   1084 |
|    253 |    495 |
|    254 |    399 |
|    255 |    100 |
|    256 |    636 |
|    257 |     75 |
|    258 |    873 |
|    259 |    778 |
|    260 |    222 |
|    261 |   1198 |
|    262 |    724 |
|    263 |     70 |
|    264 |    235 |
|    265 |   1415 |
|    266 |    428 |
|    267 |    783 |
|    268 |    213 |
|    269 |    321 |
|    270 |    173 |
|    271 |    455 |
|    272 |   1130 |
|    273 |    687 |
|    274 |    911 |
|    275 |    481 |
|    276 |    996 |
|    277 |   1192 |
|    278 |    701 |
|    279 |    894 |
|    280 |    716 |
|    281 |   1102 |
|    282 |    794 |
|    283 |     78 |
|    284 |    848 |
|    285 |    910 |
|    286 |   1044 |
|    287 |    891 |
|    288 |    525 |
|    289 |    762 |
|    290 |    528 |
|    291 |   1141 |
|    292 |    546 |
|    293 |    636 |
|    294 |   1462 |
|    295 |   1250 |
|    296 |    514 |
|    297 |   1251 |
|    298 |    969 |
|    299 |   1351 |
|    300 |    599 |
|    301 |   1104 |
|    302 |    119 |
|    303 |    695 |
|    304 |    646 |
|    305 |   1461 |
|    306 |    557 |
|    307 |    118 |
|    308 |     67 |
|    309 |    441 |
|    310 |   1036 |
|    311 |    502 |
|    312 |   1233 |
|    313 |    838 |
|    314 |   1220 |
|    315 |    812 |
|    316 |   1266 |
|    317 |   1430 |
|    318 |    851 |
|    319 |     58 |
|    320 |    603 |
|    321 |    686 |
|    322 |    212 |
|    323 |   1064 |
|    324 |    402 |
|    325 |   1148 |
|    326 |   1399 |
|    327 |    428 |
|    328 |     71 |
|    329 |    654 |
|    330 |    642 |
|    331 |   1051 |
|    332 |   1178 |
|    333 |   1426 |
|    334 |   1108 |
|    335 |    258 |
|    336 |    535 |
|    337 |    385 |
|    338 |    823 |
|    339 |   1278 |
|    340 |     82 |
|    341 |    267 |
|    342 |    809 |
|    343 |   1130 |
|    344 |    683 |
|    345 |    638 |
|    346 |    888 |
|    347 |   1244 |
|    348 |    356 |
|    349 |   1245 |
|    350 |   1188 |
|    351 |    978 |
|    352 |   1071 |
|    353 |   1024 |
|    354 |   1031 |
|    355 |    432 |
|    356 |    488 |
|    357 |    997 |
|    358 |    401 |
|    359 |   1212 |
|    360 |   1254 |
|    361 |     52 |
|    362 |   1367 |
|    363 |    181 |
|    364 |   1410 |
|    365 |    407 |
|    366 |    433 |
|    367 |    494 |
|    368 |   1377 |
|    369 |    348 |
|    370 |    525 |
|    371 |    752 |
|    372 |   1047 |
|    373 |   1006 |
|    374 |    799 |
|    375 |    801 |
|    376 |   1083 |
|    377 |    509 |
|    378 |    134 |
|    379 |    716 |
|    380 |    450 |
|    381 |    832 |
|    382 |    974 |
|    383 |    124 |
|    384 |   1464 |
|    385 |    678 |
|    386 |    932 |
|    387 |     68 |
|    388 |    120 |
|    389 |   1162 |
|    390 |    159 |
|    391 |    311 |
|    392 |     50 |
|    393 |    453 |
|    394 |    477 |
|    395 |   1398 |
|    396 |    802 |
|    397 |   1310 |
|    398 |     65 |
|    399 |    128 |
|    400 |    235 |
|    401 |    543 |
|    402 |   1012 |
|    403 |    543 |
|    404 |    166 |
|    405 |   1433 |
|    406 |    758 |
|    407 |    609 |
|    408 |    931 |
|    409 |   1036 |
|    410 |    411 |
|    411 |    927 |
|    412 |   1077 |
|    413 |    537 |
|    414 |    954 |
|    415 |   1317 |
|    416 |    647 |
|    417 |    557 |
|    418 |    396 |
|    419 |    302 |
|    420 |     86 |
|    421 |   1066 |
|    422 |   1338 |
|    423 |    355 |
|    424 |    320 |
|    425 |    595 |
|    426 |    692 |
|    427 |   1173 |
|    428 |    331 |
|    429 |    137 |
|    430 |    947 |
|    431 |    954 |
|    432 |    629 |
|    433 |    743 |
|    434 |    476 |
|    435 |    736 |
|    436 |    384 |
|    437 |    190 |
|    438 |    843 |
|    439 |    445 |
|    440 |    909 |
|    441 |    532 |
|    442 |   1434 |
|    443 |    239 |
|    444 |    385 |
|    445 |    571 |
|    446 |    849 |
|    447 |     54 |
|    448 |   1094 |
|    449 |    721 |
|    450 |   1021 |
|    451 |    977 |
|    452 |   1215 |
|    453 |   1420 |
|    454 |    734 |
|    455 |   1347 |
|    456 |    987 |
|    457 |   1217 |
|    458 |    147 |
|    459 |   1182 |
|    460 |   1015 |
|    461 |   1310 |
|    462 |    152 |
|    463 |    716 |
|    464 |   1135 |
|    465 |   1299 |
|    466 |   1068 |
|    467 |    928 |
|    468 |    418 |
|    469 |     61 |
|    470 |    183 |
|    471 |    424 |
|    472 |   1028 |
|    473 |    740 |
|    474 |   1181 |
|    475 |    798 |
|    476 |    842 |
|    477 |   1015 |
|    478 |    780 |
|    479 |    599 |
|    480 |    335 |
|    481 |    386 |
|    482 |   1240 |
|    483 |   1443 |
|    484 |    110 |
|    485 |   1380 |
|    486 |   1238 |
|    487 |    664 |
|    488 |    306 |
|    489 |    789 |
|    490 |    939 |
|    491 |   1191 |
|    492 |   1071 |
|    493 |    564 |
|    494 |    850 |
|    495 |    229 |
|    496 |   1087 |
|    497 |    290 |
|    498 |    357 |
|    499 |    227 |
|    500 |    452 |
|    501 |    845 |
|    502 |   1160 |
|    503 |    883 |
|    504 |    635 |
|    505 |   1131 |
|    506 |    169 |
|    507 |   1410 |
|    508 |    685 |
|    509 |    386 |
|    510 |   1269 |
|    511 |    319 |
|    512 |    933 |
|    513 |    772 |
|    514 |    604 |
|    515 |    565 |
|    516 |    539 |
|    517 |   1391 |
|    518 |    445 |
|    519 |    178 |
|    520 |    137 |
|    521 |   1210 |
|    522 |    579 |
|    523 |    472 |
|    524 |    182 |
|    525 |    628 |
|    526 |    916 |
|    527 |    531 |
|    528 |    577 |
|    529 |    651 |
|    530 |   1296 |
|    531 |    100 |
|    532 |    716 |
|    533 |    784 |
|    534 |    857 |
|    535 |    956 |
|    536 |   1256 |
|    537 |    331 |
|    538 |   1453 |
|    539 |    393 |
|    540 |   1045 |
|    541 |   1346 |
|    542 |    389 |
|    543 |   1075 |
|    544 |    506 |
|    545 |    828 |
|    546 |   1196 |
|    547 |    987 |
|    548 |    619 |
|    549 |    341 |
|    550 |    625 |
|    551 |    561 |
|    552 |    248 |
|    553 |    683 |
|    554 |    541 |
|    555 |    661 |
|    556 |    928 |
|    557 |   1246 |
|    558 |   1471 |
|    559 |   1460 |
|    560 |    451 |
|    561 |    194 |
|    562 |    828 |
|    563 |     98 |
|    564 |     61 |
|    565 |    836 |
|    566 |   1031 |
|    567 |   1426 |
|    568 |    899 |
|    569 |    394 |
|    570 |    651 |
|    571 |   1271 |
|    572 |    250 |
|    573 |    722 |
|    574 |    890 |
|    575 |    677 |
|    576 |    281 |
|    577 |     79 |
|    578 |    518 |
|    579 |    594 |
|    580 |   1357 |
|    581 |   1256 |
|    582 |    174 |
|    583 |   1281 |
|    584 |   1164 |
|    585 |    838 |
|    586 |    563 |
|    587 |     51 |
|    588 |    233 |
|    589 |    603 |
|    590 |   1190 |
|    591 |    223 |
|    592 |    891 |
|    593 |    160 |
|    594 |   1285 |
|    595 |    709 |
|    596 |    230 |
|    597 |    400 |
|    598 |    990 |
|    599 |    449 |
|    600 |   1182 |
|    601 |   1104 |
|    602 |    195 |
|    603 |   1384 |
|    604 |    944 |
|    605 |    909 |
|    606 |    220 |
|    607 |   1433 |
|    608 |    817 |
|    609 |     58 |
|    610 |   1457 |
|    611 |   1051 |
|    612 |    958 |
|    613 |   1334 |
|    614 |    739 |
|    615 |    605 |
|    616 |   1317 |
|    617 |   1035 |
|    618 |     69 |
|    619 |    721 |
|    620 |    763 |
|    621 |   1027 |
|    622 |    573 |
|    623 |   1378 |
|    624 |   1406 |
|    625 |    945 |
|    626 |    411 |
|    627 |    506 |
|    628 |    162 |
|    629 |    167 |
|    630 |    445 |
|    631 |    677 |
|    632 |    201 |
|    633 |   1398 |
|    634 |    779 |
|    635 |    427 |
|    636 |    119 |
|    637 |   1317 |
|    638 |    505 |
|    639 |    173 |
|    640 |    579 |
|    641 |   1449 |
|    642 |    890 |
|    643 |    688 |
|    644 |    521 |
|    645 |    484 |
|    646 |     92 |
|    647 |   1297 |
|    648 |   1321 |
|    649 |   1215 |
|    650 |   1025 |
|    651 |   1412 |
|    652 |    958 |
|    653 |    436 |
|    654 |    521 |
|    655 |   1153 |
|    656 |    843 |
|    657 |    675 |
|    658 |   1340 |
|    659 |    421 |
|    660 |    264 |
|    661 |    693 |
|    662 |    931 |
|    663 |    710 |
|    664 |   1088 |
|    665 |    791 |
|    666 |   1361 |
|    667 |    457 |
|    668 |    509 |
|    669 |   1222 |
|    670 |   1421 |
|    671 |   1075 |
|    672 |    214 |
|    673 |   1241 |
|    674 |   1080 |
|    675 |    191 |
|    676 |   1187 |
|    677 |   1334 |
|    678 |    680 |
|    679 |    644 |
|    680 |   1123 |
|    681 |    469 |
|    682 |    806 |
|    683 |    372 |
|    684 |    723 |
|    685 |    890 |
|    686 |    910 |
|    687 |    275 |
|    688 |    226 |
|    689 |    902 |
|    690 |   1191 |
|    691 |    898 |
|    692 |    990 |
|    693 |    977 |
|    694 |    108 |
|    695 |    796 |
|    696 |    604 |
|    697 |    804 |
|    698 |    587 |
|    699 |    193 |
|    700 |    617 |
|    701 |   1192 |
|    702 |    195 |
|    703 |   1415 |
|    704 |   1126 |
|    705 |   1277 |
|    706 |   1131 |
|    707 |   1184 |
|    708 |   1295 |
|    709 |    679 |
|    710 |   1079 |
|    711 |    430 |
|    712 |   1425 |
|    713 |   1320 |
|    714 |    754 |
|    715 |   1062 |
|    716 |   1436 |
|    717 |   1466 |
|    718 |    593 |
|    719 |   1118 |
|    720 |   1338 |
|    721 |    908 |
|    722 |   1050 |
|    723 |    464 |
|    724 |   1411 |
|    725 |   1309 |
|    726 |    314 |
|    727 |   1407 |
|    728 |    542 |
|    729 |    686 |
|    730 |   1068 |
|    731 |    710 |
|    732 |    419 |
|    733 |    238 |
|    734 |    154 |
|    735 |    116 |
|    736 |   1203 |
|    737 |   1129 |
|    738 |   1258 |
|    739 |    525 |
|    740 |    652 |
|    741 |    879 |
|    742 |    262 |
|    743 |   1237 |
|    744 |    837 |
|    745 |   1169 |
|    746 |    472 |
|    747 |    753 |
|    748 |    243 |
|    749 |   1105 |
|    750 |    248 |
|    751 |    580 |
|    752 |   1020 |
|    753 |    554 |
|    754 |    265 |
|    755 |   1432 |
|    756 |    645 |
|    757 |    420 |
|    758 |   1436 |
|    759 |    385 |
|    760 |    606 |
|    761 |    264 |
|    762 |    826 |
|    763 |   1173 |
|    764 |   1358 |
|    765 |     85 |
|    766 |    753 |
|    767 |    599 |
|    768 |    513 |
|    769 |    948 |
|    770 |   1367 |
|    771 |    281 |
|    772 |    533 |
|    773 |   1310 |
|    774 |    456 |
|    775 |   1020 |
|    776 |    152 |
|    777 |    845 |
|    778 |    678 |
|    779 |    498 |
|    780 |   1459 |
|    781 |   1468 |
|    782 |    952 |
|    783 |     56 |
|    784 |   1144 |
|    785 |    282 |
|    786 |    720 |
|    787 |   1351 |
|    788 |    703 |
|    789 |   1182 |
|    790 |    913 |
|    791 |     72 |
|    792 |   1251 |
|    793 |   1370 |
|    794 |    423 |
|    795 |    253 |
|    796 |    646 |
|    797 |    900 |
|    798 |    420 |
|    799 |    807 |
|    800 |   1306 |
|    801 |   1462 |
|    802 |   1049 |
|    803 |    607 |
|    804 |    834 |
|    805 |   1217 |
|    806 |   1436 |
|    807 |    806 |
|    808 |    919 |
|    809 |    332 |
|    810 |    351 |
|    811 |    863 |
|    812 |    895 |
|    813 |   1230 |
|    814 |   1337 |
|    815 |   1162 |
|    816 |     64 |
|    817 |   1109 |
|    818 |   1141 |
|    819 |    130 |
|    820 |    789 |
|    821 |    635 |
|    822 |    858 |
|    823 |    180 |
|    824 |    845 |
|    825 |    715 |
|    826 |    107 |
|    827 |    409 |
|    828 |   1242 |
|    829 |   1292 |
|    830 |    834 |
|    831 |    332 |
|    832 |    890 |
|    833 |   1131 |
|    834 |   1011 |
|    835 |   1166 |
|    836 |     73 |
|    837 |   1134 |
|    838 |    530 |
|    839 |    420 |
|    840 |   1168 |
|    841 |    193 |
|    842 |   1010 |
|    843 |    500 |
|    844 |    105 |
|    845 |    358 |
|    846 |    432 |
|    847 |   1463 |
|    848 |   1164 |
|    849 |    359 |
|    850 |   1366 |
|    851 |   1461 |
|    852 |    155 |
|    853 |   1383 |
|    854 |    938 |
|    855 |    647 |
|    856 |   1359 |
|    857 |   1287 |
|    858 |   1241 |
|    859 |    758 |
|    860 |    446 |
|    861 |   1162 |
|    862 |   1228 |
|    863 |    412 |
|    864 |    180 |
|    865 |    417 |
|    866 |    222 |
|    867 |   1132 |
|    868 |   1082 |
|    869 |   1463 |
|    870 |   1166 |
|    871 |   1334 |
|    872 |   1114 |
|    873 |    144 |
|    874 |   1012 |
|    875 |    418 |
|    876 |    689 |
|    877 |    109 |
|    878 |    519 |
|    879 |    174 |
|    880 |   1465 |
|    881 |    208 |
|    882 |    919 |
|    883 |   1425 |
|    884 |    945 |
|    885 |    200 |
|    886 |   1216 |
|    887 |    207 |
|    888 |   1247 |
|    889 |    957 |
|    890 |    602 |
|    891 |   1354 |
|    892 |   1307 |
|    893 |    275 |
|    894 |   1233 |
|    895 |   1084 |
|    896 |    847 |
|    897 |    361 |
|    898 |    188 |
|    899 |    614 |
|    900 |   1042 |
|    901 |   1044 |
|    902 |   1472 |
|    903 |    970 |
|    904 |    302 |
|    905 |    480 |
|    906 |   1253 |
|    907 |   1138 |
|    908 |   1440 |
|    909 |    185 |
|    910 |   1429 |
|    911 |   1002 |
|    912 |    167 |
|    913 |    563 |
|    914 |    440 |
|    915 |   1309 |
|    916 |   1074 |
|    917 |    847 |
|    918 |    736 |
|    919 |    666 |
|    920 |   1146 |
|    921 |   1020 |
|    922 |    354 |
|    923 |    336 |
|    924 |   1214 |
|    925 |   1115 |
|    926 |    881 |
|    927 |   1183 |
|    928 |   1045 |
|    929 |   1158 |
|    930 |    681 |
|    931 |    656 |
|    932 |   1453 |
|    933 |   1439 |
|    934 |   1402 |
|    935 |   1245 |
|    936 |    459 |
|    937 |    650 |
|    938 |    890 |
|    939 |   1266 |
|    940 |   1198 |
|    941 |    150 |
|    942 |    546 |
|    943 |    758 |
|    944 |     75 |
|    945 |    482 |
|    946 |    256 |
|    947 |    488 |
|    948 |   1350 |
|    949 |   1256 |
|    950 |    365 |
|    951 |   1203 |
|    952 |   1023 |
|    953 |    504 |
|    954 |    924 |
|    955 |   1051 |
|    956 |    453 |
|    957 |    331 |
|    958 |    604 |
|    959 |   1190 |
|    960 |   1110 |
|    961 |    733 |
|    962 |   1161 |
|    963 |    386 |
|    964 |   1007 |
|    965 |   1221 |
|    966 |   1312 |
|    967 |   1450 |
|    968 |   1218 |
|    969 |    684 |
|    970 |    195 |
|    971 |    344 |
|    972 |    270 |
|    973 |    863 |
|    974 |   1352 |
|    975 |    747 |
|    976 |    480 |
|    977 |   1029 |
|    978 |    384 |
|    979 |    697 |
|    980 |   1202 |
|    981 |    646 |
|    982 |   1369 |
|    983 |   1221 |
|    984 |    181 |
|    985 |    438 |
|    986 |   1003 |
|    987 |    659 |
|    988 |    781 |
|    989 |    139 |
|    990 |   1238 |
|    991 |    384 |
|    992 |    709 |
|    993 |    437 |
|    994 |    773 |
|    995 |   1294 |
|    996 |   1292 |
|    997 |    258 |
|    998 |    533 |
|    999 |   1098 |
|   1000 |    123 |
|   1001 |   1188 |
|   1002 |    554 |
|   1003 |    272 |
|   1004 |    432 |
|   1005 |    198 |
|   1006 |    608 |
|   1007 |   1071 |
|   1008 |   1428 |
|   1009 |    998 |
|   1010 |    526 |
|   1011 |    329 |
|   1012 |    103 |
|   1013 |    955 |
|   1014 |   1144 |
|   1015 |    343 |
|   1016 |     99 |
|   1017 |   1006 |
|   1018 |    396 |
|   1019 |    103 |
|   1020 |   1145 |
|   1021 |   1196 |
|   1022 |   1166 |
|   1023 |   1118 |
|   1024 |    268 |
|   1025 |    779 |
|   1026 |   1204 |
|   1027 |    106 |
|   1028 |   1093 |
|   1029 |   1133 |
|   1030 |    222 |
|   1031 |   1349 |
|   1032 |   1170 |
|   1033 |    497 |
|   1034 |    189 |
|   1035 |   1038 |
|   1036 |    658 |
|   1037 |    169 |
|   1038 |   1172 |
|   1039 |    631 |
|   1040 |    872 |
|   1041 |   1183 |
|   1042 |     76 |
|   1043 |    139 |
|   1044 |    420 |
|   1045 |   1138 |
|   1046 |    334 |
|   1047 |   1268 |
|   1048 |    169 |
|   1049 |    122 |
|   1050 |   1444 |
|   1051 |   1262 |
|   1052 |    541 |
|   1053 |   1176 |
|   1054 |    600 |
|   1055 |    266 |
|   1056 |    967 |
|   1057 |   1419 |
|   1058 |    978 |
|   1059 |    180 |
|   1060 |    660 |
|   1061 |    595 |
|   1062 |    511 |
|   1063 |    739 |
|   1064 |    567 |
|   1065 |    378 |
|   1066 |   1287 |
|   1067 |    712 |
|   1068 |   1388 |
|   1069 |   1234 |
|   1070 |    607 |
|   1071 |   1403 |
|   1072 |    373 |
|   1073 |    111 |
|   1074 |    962 |
|   1075 |    393 |
|   1076 |    291 |
|   1077 |   1438 |
|   1078 |   1410 |
|   1079 |   1215 |
|   1080 |    537 |
|   1081 |    551 |
|   1082 |    479 |
|   1083 |   1251 |
|   1084 |    857 |
|   1085 |    469 |
|   1086 |    150 |
|   1087 |    627 |
|   1088 |    472 |
|   1089 |   1172 |
|   1090 |   1156 |
|   1091 |    111 |
|   1092 |    290 |
|   1093 |    961 |
|   1094 |    508 |
|   1095 |    872 |
|   1096 |    974 |
|   1097 |    323 |
|   1098 |   1449 |
|   1099 |   1151 |
|   1100 |    260 |
|   1101 |    867 |
|   1102 |   1149 |
|   1103 |   1306 |
|   1104 |    822 |
|   1105 |   1160 |
|   1106 |    531 |
|   1107 |    864 |
|   1108 |    746 |
|   1109 |    544 |
|   1110 |    117 |
|   1111 |    477 |
|   1112 |    681 |
|   1113 |   1366 |
|   1114 |    644 |
|   1115 |    969 |
|   1116 |   1177 |
|   1117 |    756 |
|   1118 |    829 |
|   1119 |    944 |
|   1120 |     52 |
|   1121 |    856 |
|   1122 |   1065 |
|   1123 |    854 |
|   1124 |    325 |
|   1125 |    137 |
|   1126 |   1148 |
|   1127 |    727 |
|   1128 |    111 |
|   1129 |    405 |
|   1130 |    811 |
|   1131 |    873 |
|   1132 |    652 |
|   1133 |    681 |
|   1134 |   1160 |
|   1135 |   1334 |
|   1136 |   1020 |
|   1137 |   1164 |
|   1138 |     88 |
|   1139 |    838 |
|   1140 |   1437 |
|   1141 |   1283 |
|   1142 |   1153 |
|   1143 |    994 |
|   1144 |    836 |
|   1145 |    790 |
|   1146 |    496 |
|   1147 |    825 |
|   1148 |    628 |
|   1149 |    734 |
|   1150 |   1199 |
|   1151 |    187 |
|   1152 |    311 |
|   1153 |    443 |
|   1154 |   1143 |
|   1155 |   1450 |
|   1156 |   1151 |
|   1157 |    173 |
|   1158 |    915 |
|   1159 |    932 |
|   1160 |    731 |
|   1161 |   1276 |
|   1162 |    626 |
|   1163 |    755 |
|   1164 |    291 |
|   1165 |    732 |
|   1166 |    828 |
|   1167 |   1280 |
|   1168 |    522 |
|   1169 |    384 |
|   1170 |    629 |
|   1171 |    535 |
|   1172 |    635 |
|   1173 |    649 |
|   1174 |   1065 |
|   1175 |    654 |
|   1176 |    571 |
|   1177 |    477 |
|   1178 |   1132 |
|   1179 |    739 |
|   1180 |   1233 |
|   1181 |    394 |
|   1182 |    224 |
|   1183 |    394 |
|   1184 |   1183 |
|   1185 |    486 |
|   1186 |     91 |
|   1187 |    449 |
|   1188 |    348 |
|   1189 |    134 |
|   1190 |    121 |
|   1191 |    911 |
|   1192 |    642 |
|   1193 |   1317 |
|   1194 |    409 |
|   1195 |   1182 |
|   1196 |   1221 |
|   1197 |    944 |
|   1198 |    743 |
|   1199 |   1158 |
|   1200 |   1067 |
|   1201 |   1087 |
|   1202 |   1412 |
|   1203 |   1111 |
|   1204 |    929 |
|   1205 |   1204 |
|   1206 |   1077 |
|   1207 |    418 |
|   1208 |    209 |
|   1209 |   1235 |
|   1210 |    485 |
|   1211 |    141 |
|   1212 |    784 |
|   1213 |   1015 |
|   1214 |    118 |
|   1215 |    980 |
|   1216 |    511 |
|   1217 |    690 |
|   1218 |    576 |
|   1219 |    186 |
|   1220 |   1240 |
|   1221 |    376 |
|   1222 |    900 |
|   1223 |    310 |
|   1224 |   1258 |
|   1225 |    912 |
|   1226 |    786 |
|   1227 |    629 |
|   1228 |   1256 |
|   1229 |   1104 |
|   1230 |    469 |
|   1231 |   1204 |
|   1232 |    876 |
|   1233 |    417 |
|   1234 |   1384 |
|   1235 |    381 |
|   1236 |    679 |
|   1237 |   1100 |
|   1238 |   1389 |
|   1239 |   1468 |
|   1240 |    833 |
|   1241 |    175 |
|   1242 |    451 |
|   1243 |    821 |
|   1244 |   1391 |
|   1245 |    895 |
|   1246 |    646 |
|   1247 |    156 |
|   1248 |   1169 |
|   1249 |   1338 |
|   1250 |    675 |
|   1251 |   1081 |
|   1252 |     73 |
|   1253 |   1122 |
|   1254 |     92 |
|   1255 |    424 |
|   1256 |    479 |
|   1257 |   1023 |
|   1258 |    650 |
|   1259 |   1352 |
|   1260 |   1104 |
|   1261 |    868 |
|   1262 |   1396 |
|   1263 |    453 |
|   1264 |    352 |
|   1265 |    373 |
|   1266 |    607 |
|   1267 |   1371 |
|   1268 |   1140 |
|   1269 |   1205 |
|   1270 |   1175 |
|   1271 |    936 |
|   1272 |   1431 |
|   1273 |    686 |
|   1274 |   1193 |
|   1275 |   1228 |
|   1276 |    937 |
|   1277 |   1048 |
|   1278 |    551 |
|   1279 |    629 |
|   1280 |   1087 |
|   1281 |    444 |
|   1282 |   1005 |
|   1283 |    217 |
|   1284 |    260 |
|   1285 |   1037 |
|   1286 |    634 |
|   1287 |   1344 |
|   1288 |   1233 |
|   1289 |    345 |
|   1290 |   1429 |
|   1291 |    845 |
|   1292 |     95 |
|   1293 |   1183 |
|   1294 |   1042 |
|   1295 |   1012 |
|   1296 |    652 |
|   1297 |    682 |
|   1298 |    252 |
|   1299 |    916 |
|   1300 |    760 |
|   1301 |    830 |
|   1302 |   1437 |
|   1303 |    449 |
|   1304 |    324 |
|   1305 |   1040 |
|   1306 |   1132 |
|   1307 |    748 |
|   1308 |    195 |
|   1309 |    927 |
|   1310 |    397 |
|   1311 |   1055 |
|   1312 |    379 |
|   1313 |    876 |
|   1314 |    448 |
|   1315 |   1307 |
|   1316 |    984 |
|   1317 |     77 |
